param_role,layer,parameter_name,decoherence_wake_update,gradient_wake_update,layer_normalized,run_id,seed,depth,horizon,decoherence_at_update0,decoherence_exact_zero_at_update0,gradient_sq_norm_at_update0,gradient_exact_zero_at_update0,wake_order_matches,role_rule_wake_update,role_rule_matches_both
attn_k,4,transformer.h.4.attn.c_k.weight,1,1,0.36363636363636365,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_k,5,transformer.h.5.attn.c_k.weight,1,1,0.45454545454545453,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_k,6,transformer.h.6.attn.c_k.weight,1,1,0.5454545454545454,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_k,7,transformer.h.7.attn.c_k.weight,1,1,0.6363636363636364,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_k,8,transformer.h.8.attn.c_k.weight,1,1,0.7272727272727273,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_k,9,transformer.h.9.attn.c_k.weight,1,1,0.8181818181818182,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_k,10,transformer.h.10.attn.c_k.weight,1,1,0.9090909090909091,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_k,11,transformer.h.11.attn.c_k.weight,1,1,1.0,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,0,transformer.h.0.attn.c_q.weight,1,1,0.0,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,1,transformer.h.1.attn.c_q.weight,1,1,0.09090909090909091,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,2,transformer.h.2.attn.c_q.weight,1,1,0.18181818181818182,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,3,transformer.h.3.attn.c_q.weight,1,1,0.2727272727272727,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,4,transformer.h.4.attn.c_q.weight,1,1,0.36363636363636365,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,5,transformer.h.5.attn.c_q.weight,1,1,0.45454545454545453,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,6,transformer.h.6.attn.c_q.weight,1,1,0.5454545454545454,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,7,transformer.h.7.attn.c_q.weight,1,1,0.6363636363636364,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,8,transformer.h.8.attn.c_q.weight,1,1,0.7272727272727273,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,9,transformer.h.9.attn.c_q.weight,1,1,0.8181818181818182,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,10,transformer.h.10.attn.c_q.weight,1,1,0.9090909090909091,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_q,11,transformer.h.11.attn.c_q.weight,1,1,1.0,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,0,transformer.h.0.attn.c_v.weight,1,1,0.0,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,1,transformer.h.1.attn.c_v.weight,1,1,0.09090909090909091,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,2,transformer.h.2.attn.c_v.weight,1,1,0.18181818181818182,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,3,transformer.h.3.attn.c_v.weight,1,1,0.2727272727272727,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,4,transformer.h.4.attn.c_v.weight,1,1,0.36363636363636365,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,5,transformer.h.5.attn.c_v.weight,1,1,0.45454545454545453,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,6,transformer.h.6.attn.c_v.weight,1,1,0.5454545454545454,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,7,transformer.h.7.attn.c_v.weight,1,1,0.6363636363636364,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,8,transformer.h.8.attn.c_v.weight,1,1,0.7272727272727273,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,9,transformer.h.9.attn.c_v.weight,1,1,0.8181818181818182,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,10,transformer.h.10.attn.c_v.weight,1,1,0.9090909090909091,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_v,11,transformer.h.11.attn.c_v.weight,1,1,1.0,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,0,transformer.h.0.mlp.c_fc.weight,1,1,0.0,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,1,transformer.h.1.mlp.c_fc.weight,1,1,0.09090909090909091,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,2,transformer.h.2.mlp.c_fc.weight,1,1,0.18181818181818182,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,3,transformer.h.3.mlp.c_fc.weight,1,1,0.2727272727272727,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,4,transformer.h.4.mlp.c_fc.weight,1,1,0.36363636363636365,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,5,transformer.h.5.mlp.c_fc.weight,1,1,0.45454545454545453,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,6,transformer.h.6.mlp.c_fc.weight,1,1,0.5454545454545454,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,7,transformer.h.7.mlp.c_fc.weight,1,1,0.6363636363636364,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,8,transformer.h.8.mlp.c_fc.weight,1,1,0.7272727272727273,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,9,transformer.h.9.mlp.c_fc.weight,1,1,0.8181818181818182,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,10,transformer.h.10.mlp.c_fc.weight,1,1,0.9090909090909091,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,11,transformer.h.11.mlp.c_fc.weight,1,1,1.0,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,1,transformer.h.1.attn.ve_gate.weight,1,1,0.09090909090909091,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,3,transformer.h.3.attn.ve_gate.weight,1,1,0.2727272727272727,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,5,transformer.h.5.attn.ve_gate.weight,1,1,0.45454545454545453,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,7,transformer.h.7.attn.ve_gate.weight,1,1,0.6363636363636364,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,9,transformer.h.9.attn.ve_gate.weight,1,1,0.8181818181818182,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,11,transformer.h.11.attn.ve_gate.weight,1,1,1.0,d12-s9,9,12,2520,0.0,True,0.0,True,True,1,True
attn_out,0,transformer.h.0.attn.c_proj.weight,0,0,0.0,d12-s10,10,12,2520,0.13514626026153564,False,2.6007546694017947e-05,False,True,0,True
attn_out,1,transformer.h.1.attn.c_proj.weight,0,0,0.09090909090909091,d12-s10,10,12,2520,0.1369224488735199,False,1.9772734958678484e-05,False,True,0,True
attn_out,2,transformer.h.2.attn.c_proj.weight,0,0,0.18181818181818182,d12-s10,10,12,2520,0.13781021535396576,False,1.5880643331911415e-05,False,True,0,True
attn_out,3,transformer.h.3.attn.c_proj.weight,0,0,0.2727272727272727,d12-s10,10,12,2520,0.1478586345911026,False,1.1965280464210082e-05,False,True,0,True
attn_out,4,transformer.h.4.attn.c_proj.weight,0,0,0.36363636363636365,d12-s10,10,12,2520,0.13097883760929108,False,9.97867937257979e-06,False,True,0,True
attn_out,5,transformer.h.5.attn.c_proj.weight,0,0,0.45454545454545453,d12-s10,10,12,2520,0.1294504553079605,False,7.612328772665933e-06,False,True,0,True
attn_out,6,transformer.h.6.attn.c_proj.weight,0,0,0.5454545454545454,d12-s10,10,12,2520,0.13367138803005219,False,6.658804522885475e-06,False,True,0,True
attn_out,7,transformer.h.7.attn.c_proj.weight,0,0,0.6363636363636364,d12-s10,10,12,2520,0.14581839740276337,False,7.667586032766849e-06,False,True,0,True
attn_out,8,transformer.h.8.attn.c_proj.weight,0,0,0.7272727272727273,d12-s10,10,12,2520,0.13425718247890472,False,6.658384791080607e-06,False,True,0,True
attn_out,9,transformer.h.9.attn.c_proj.weight,0,0,0.8181818181818182,d12-s10,10,12,2520,0.13085925579071045,False,5.810435595776653e-06,False,True,0,True
attn_out,10,transformer.h.10.attn.c_proj.weight,0,0,0.9090909090909091,d12-s10,10,12,2520,0.1333274394273758,False,4.9512782425154e-06,False,True,0,True
attn_out,11,transformer.h.11.attn.c_proj.weight,0,0,1.0,d12-s10,10,12,2520,0.15220430493354797,False,4.623255335900467e-06,False,True,0,True
mlp_out,0,transformer.h.0.mlp.c_proj.weight,0,0,0.0,d12-s10,10,12,2520,0.1151680126786232,False,5.379338108468801e-05,False,True,0,True
mlp_out,1,transformer.h.1.mlp.c_proj.weight,0,0,0.09090909090909091,d12-s10,10,12,2520,0.114434614777565,False,4.13896341342479e-05,False,True,0,True
mlp_out,2,transformer.h.2.mlp.c_proj.weight,0,0,0.18181818181818182,d12-s10,10,12,2520,0.11963734030723572,False,3.173291770508513e-05,False,True,0,True
mlp_out,3,transformer.h.3.mlp.c_proj.weight,0,0,0.2727272727272727,d12-s10,10,12,2520,0.11793215572834015,False,2.5588680728105828e-05,False,True,0,True
mlp_out,4,transformer.h.4.mlp.c_proj.weight,0,0,0.36363636363636365,d12-s10,10,12,2520,0.1177511215209961,False,2.0616087567759678e-05,False,True,0,True
mlp_out,5,transformer.h.5.mlp.c_proj.weight,0,0,0.45454545454545453,d12-s10,10,12,2520,0.11565333604812622,False,1.6744046661187895e-05,False,True,0,True
mlp_out,6,transformer.h.6.mlp.c_proj.weight,0,0,0.5454545454545454,d12-s10,10,12,2520,0.11408054083585739,False,1.406525552738458e-05,False,True,0,True
mlp_out,7,transformer.h.7.mlp.c_proj.weight,0,0,0.6363636363636364,d12-s10,10,12,2520,0.11359436810016632,False,1.5881121726124547e-05,False,True,0,True
mlp_out,8,transformer.h.8.mlp.c_proj.weight,0,0,0.7272727272727273,d12-s10,10,12,2520,0.11416678130626678,False,1.385148243571166e-05,False,True,0,True
mlp_out,9,transformer.h.9.mlp.c_proj.weight,0,0,0.8181818181818182,d12-s10,10,12,2520,0.11711419373750687,False,1.2258440619916655e-05,False,True,0,True
mlp_out,10,transformer.h.10.mlp.c_proj.weight,0,0,0.9090909090909091,d12-s10,10,12,2520,0.11559749394655228,False,1.0802858014358208e-05,False,True,0,True
mlp_out,11,transformer.h.11.mlp.c_proj.weight,0,0,1.0,d12-s10,10,12,2520,0.11646052449941635,False,9.973837222787552e-06,False,True,0,True
attn_k,0,transformer.h.0.attn.c_k.weight,1,1,0.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,1,transformer.h.1.attn.c_k.weight,1,1,0.09090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,2,transformer.h.2.attn.c_k.weight,1,1,0.18181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,3,transformer.h.3.attn.c_k.weight,1,1,0.2727272727272727,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,4,transformer.h.4.attn.c_k.weight,1,1,0.36363636363636365,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,5,transformer.h.5.attn.c_k.weight,1,1,0.45454545454545453,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,6,transformer.h.6.attn.c_k.weight,1,1,0.5454545454545454,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,7,transformer.h.7.attn.c_k.weight,1,1,0.6363636363636364,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,8,transformer.h.8.attn.c_k.weight,1,1,0.7272727272727273,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,9,transformer.h.9.attn.c_k.weight,1,1,0.8181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,10,transformer.h.10.attn.c_k.weight,1,1,0.9090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_k,11,transformer.h.11.attn.c_k.weight,1,1,1.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,0,transformer.h.0.attn.c_q.weight,1,1,0.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,1,transformer.h.1.attn.c_q.weight,1,1,0.09090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,2,transformer.h.2.attn.c_q.weight,1,1,0.18181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,3,transformer.h.3.attn.c_q.weight,1,1,0.2727272727272727,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,4,transformer.h.4.attn.c_q.weight,1,1,0.36363636363636365,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,5,transformer.h.5.attn.c_q.weight,1,1,0.45454545454545453,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,6,transformer.h.6.attn.c_q.weight,1,1,0.5454545454545454,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,7,transformer.h.7.attn.c_q.weight,1,1,0.6363636363636364,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,8,transformer.h.8.attn.c_q.weight,1,1,0.7272727272727273,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,9,transformer.h.9.attn.c_q.weight,1,1,0.8181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,10,transformer.h.10.attn.c_q.weight,1,1,0.9090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_q,11,transformer.h.11.attn.c_q.weight,1,1,1.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,0,transformer.h.0.attn.c_v.weight,1,1,0.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,1,transformer.h.1.attn.c_v.weight,1,1,0.09090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,2,transformer.h.2.attn.c_v.weight,1,1,0.18181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,3,transformer.h.3.attn.c_v.weight,1,1,0.2727272727272727,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,4,transformer.h.4.attn.c_v.weight,1,1,0.36363636363636365,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,5,transformer.h.5.attn.c_v.weight,1,1,0.45454545454545453,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,6,transformer.h.6.attn.c_v.weight,1,1,0.5454545454545454,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,7,transformer.h.7.attn.c_v.weight,1,1,0.6363636363636364,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,8,transformer.h.8.attn.c_v.weight,1,1,0.7272727272727273,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,9,transformer.h.9.attn.c_v.weight,1,1,0.8181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,10,transformer.h.10.attn.c_v.weight,1,1,0.9090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_v,11,transformer.h.11.attn.c_v.weight,1,1,1.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,0,transformer.h.0.mlp.c_fc.weight,1,1,0.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,1,transformer.h.1.mlp.c_fc.weight,1,1,0.09090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,2,transformer.h.2.mlp.c_fc.weight,1,1,0.18181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,3,transformer.h.3.mlp.c_fc.weight,1,1,0.2727272727272727,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,4,transformer.h.4.mlp.c_fc.weight,1,1,0.36363636363636365,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,5,transformer.h.5.mlp.c_fc.weight,1,1,0.45454545454545453,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,6,transformer.h.6.mlp.c_fc.weight,1,1,0.5454545454545454,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,7,transformer.h.7.mlp.c_fc.weight,1,1,0.6363636363636364,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,8,transformer.h.8.mlp.c_fc.weight,1,1,0.7272727272727273,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,9,transformer.h.9.mlp.c_fc.weight,1,1,0.8181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,10,transformer.h.10.mlp.c_fc.weight,1,1,0.9090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,11,transformer.h.11.mlp.c_fc.weight,1,1,1.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,1,transformer.h.1.attn.ve_gate.weight,1,1,0.09090909090909091,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,3,transformer.h.3.attn.ve_gate.weight,1,1,0.2727272727272727,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,5,transformer.h.5.attn.ve_gate.weight,1,1,0.45454545454545453,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,7,transformer.h.7.attn.ve_gate.weight,1,1,0.6363636363636364,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,9,transformer.h.9.attn.ve_gate.weight,1,1,0.8181818181818182,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
ve_gate,11,transformer.h.11.attn.ve_gate.weight,1,1,1.0,d12-s10,10,12,2520,0.0,True,0.0,True,True,1,True
attn_out,0,transformer.h.0.attn.c_proj.weight,0,0,0.0,d12-s11,11,12,2520,0.13572053611278534,False,2.30898913287092e-05,False,True,0,True
attn_out,1,transformer.h.1.attn.c_proj.weight,0,0,0.09090909090909091,d12-s11,11,12,2520,0.13584326207637787,False,1.8039285350823775e-05,False,True,0,True
attn_out,2,transformer.h.2.attn.c_proj.weight,0,0,0.18181818181818182,d12-s11,11,12,2520,0.1275399774312973,False,1.3659917385666631e-05,False,True,0,True
attn_out,3,transformer.h.3.attn.c_proj.weight,0,0,0.2727272727272727,d12-s11,11,12,2520,0.147530660033226,False,1.1275803444732446e-05,False,True,0,True
attn_out,4,transformer.h.4.attn.c_proj.weight,0,0,0.36363636363636365,d12-s11,11,12,2520,0.1364699751138687,False,9.305850653618108e-06,False,True,0,True
attn_out,5,transformer.h.5.attn.c_proj.weight,0,0,0.45454545454545453,d12-s11,11,12,2520,0.13318921625614166,False,7.752269993943628e-06,False,True,0,True
attn_out,6,transformer.h.6.attn.c_proj.weight,0,0,0.5454545454545454,d12-s11,11,12,2520,0.1347525417804718,False,6.224020580702927e-06,False,True,0,True
attn_out,7,transformer.h.7.attn.c_proj.weight,0,0,0.6363636363636364,d12-s11,11,12,2520,0.14570581912994385,False,7.130729954951676e-06,False,True,0,True
attn_out,8,transformer.h.8.attn.c_proj.weight,0,0,0.7272727272727273,d12-s11,11,12,2520,0.13656897842884064,False,6.1059417930664495e-06,False,True,0,True
attn_out,9,transformer.h.9.attn.c_proj.weight,0,0,0.8181818181818182,d12-s11,11,12,2520,0.12814052402973175,False,5.2976765800849535e-06,False,True,0,True
attn_out,10,transformer.h.10.attn.c_proj.weight,0,0,0.9090909090909091,d12-s11,11,12,2520,0.13075603544712067,False,4.772691681864671e-06,False,True,0,True
attn_out,11,transformer.h.11.attn.c_proj.weight,0,0,1.0,d12-s11,11,12,2520,0.14766499400138855,False,4.380177415441722e-06,False,True,0,True
mlp_out,0,transformer.h.0.mlp.c_proj.weight,0,0,0.0,d12-s11,11,12,2520,0.11372849345207214,False,5.302186036715284e-05,False,True,0,True
mlp_out,1,transformer.h.1.mlp.c_proj.weight,0,0,0.09090909090909091,d12-s11,11,12,2520,0.11431728303432465,False,4.113984323339537e-05,False,True,0,True
mlp_out,2,transformer.h.2.mlp.c_proj.weight,0,0,0.18181818181818182,d12-s11,11,12,2520,0.1186700388789177,False,3.146933886455372e-05,False,True,0,True
mlp_out,3,transformer.h.3.mlp.c_proj.weight,0,0,0.2727272727272727,d12-s11,11,12,2520,0.11492276936769485,False,2.5095376258832403e-05,False,True,0,True
mlp_out,4,transformer.h.4.mlp.c_proj.weight,0,0,0.36363636363636365,d12-s11,11,12,2520,0.11603933572769165,False,2.0026682250318117e-05,False,True,0,True
mlp_out,5,transformer.h.5.mlp.c_proj.weight,0,0,0.45454545454545453,d12-s11,11,12,2520,0.1141449585556984,False,1.6751366274547763e-05,False,True,0,True
mlp_out,6,transformer.h.6.mlp.c_proj.weight,0,0,0.5454545454545454,d12-s11,11,12,2520,0.11411246657371521,False,1.3826653230353259e-05,False,True,0,True
mlp_out,7,transformer.h.7.mlp.c_proj.weight,0,0,0.6363636363636364,d12-s11,11,12,2520,0.11533692479133606,False,1.592868829902727e-05,False,True,0,True
mlp_out,8,transformer.h.8.mlp.c_proj.weight,0,0,0.7272727272727273,d12-s11,11,12,2520,0.11430176347494125,False,1.3801151908410247e-05,False,True,0,True
mlp_out,9,transformer.h.9.mlp.c_proj.weight,0,0,0.8181818181818182,d12-s11,11,12,2520,0.11597339808940887,False,1.2253536624484695e-05,False,True,0,True
mlp_out,10,transformer.h.10.mlp.c_proj.weight,0,0,0.9090909090909091,d12-s11,11,12,2520,0.11562967300415039,False,1.065483047568705e-05,False,True,0,True
mlp_out,11,transformer.h.11.mlp.c_proj.weight,0,0,1.0,d12-s11,11,12,2520,0.11595632880926132,False,9.650884749135002e-06,False,True,0,True
attn_k,0,transformer.h.0.attn.c_k.weight,1,1,0.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,1,transformer.h.1.attn.c_k.weight,1,1,0.09090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,2,transformer.h.2.attn.c_k.weight,1,1,0.18181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,3,transformer.h.3.attn.c_k.weight,1,1,0.2727272727272727,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,4,transformer.h.4.attn.c_k.weight,1,1,0.36363636363636365,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,5,transformer.h.5.attn.c_k.weight,1,1,0.45454545454545453,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,6,transformer.h.6.attn.c_k.weight,1,1,0.5454545454545454,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,7,transformer.h.7.attn.c_k.weight,1,1,0.6363636363636364,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,8,transformer.h.8.attn.c_k.weight,1,1,0.7272727272727273,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,9,transformer.h.9.attn.c_k.weight,1,1,0.8181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,10,transformer.h.10.attn.c_k.weight,1,1,0.9090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_k,11,transformer.h.11.attn.c_k.weight,1,1,1.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,0,transformer.h.0.attn.c_q.weight,1,1,0.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,1,transformer.h.1.attn.c_q.weight,1,1,0.09090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,2,transformer.h.2.attn.c_q.weight,1,1,0.18181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,3,transformer.h.3.attn.c_q.weight,1,1,0.2727272727272727,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,4,transformer.h.4.attn.c_q.weight,1,1,0.36363636363636365,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,5,transformer.h.5.attn.c_q.weight,1,1,0.45454545454545453,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,6,transformer.h.6.attn.c_q.weight,1,1,0.5454545454545454,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,7,transformer.h.7.attn.c_q.weight,1,1,0.6363636363636364,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,8,transformer.h.8.attn.c_q.weight,1,1,0.7272727272727273,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,9,transformer.h.9.attn.c_q.weight,1,1,0.8181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,10,transformer.h.10.attn.c_q.weight,1,1,0.9090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_q,11,transformer.h.11.attn.c_q.weight,1,1,1.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,0,transformer.h.0.attn.c_v.weight,1,1,0.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,1,transformer.h.1.attn.c_v.weight,1,1,0.09090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,2,transformer.h.2.attn.c_v.weight,1,1,0.18181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,3,transformer.h.3.attn.c_v.weight,1,1,0.2727272727272727,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,4,transformer.h.4.attn.c_v.weight,1,1,0.36363636363636365,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,5,transformer.h.5.attn.c_v.weight,1,1,0.45454545454545453,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,6,transformer.h.6.attn.c_v.weight,1,1,0.5454545454545454,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,7,transformer.h.7.attn.c_v.weight,1,1,0.6363636363636364,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,8,transformer.h.8.attn.c_v.weight,1,1,0.7272727272727273,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,9,transformer.h.9.attn.c_v.weight,1,1,0.8181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,10,transformer.h.10.attn.c_v.weight,1,1,0.9090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
attn_v,11,transformer.h.11.attn.c_v.weight,1,1,1.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,0,transformer.h.0.mlp.c_fc.weight,1,1,0.0,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,1,transformer.h.1.mlp.c_fc.weight,1,1,0.09090909090909091,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
mlp_in,2,transformer.h.2.mlp.c_fc.weight,1,1,0.18181818181818182,d12-s11,11,12,2520,0.0,True,0.0,True,True,1,True
